,Cloud Top Height,Cloud Top Temperature,Cloud Top Phase,Shortwave Albedo,Long Wave Flux,Ice Water Path,Cloud Particle Size,RF
2018-01-19 00:55:00,3.543140411376953,-3.0531982421874773,1.0,23.480247497558594,218.83457946777344,17.450796127319336,8.341323852539062,RF02
2018-01-19 00:55:10,3.543140411376953,-3.0531982421874773,1.0,23.480247497558594,218.83457946777344,17.450796127319336,8.341323852539062,RF02
2018-01-19 00:55:20,4.8006591796875,-5.133154296874977,1.0,16.89706802368164,225.86972045898438,8.66455078125,8.856491088867188,RF02
2018-01-19 00:55:30,2.397216796875,4.555688476562523,1.0,26.83345603942871,230.92709350585938,29.991247177124023,10.796798706054688,RF02
2018-01-19 00:55:40,7.586215496063232,-23.242376708984352,2.0,11.745508193969727,228.43252563476562,2.6788620948791504,10.719130516052246,RF02
2018-01-19 00:55:50,7.586215496063232,-23.242376708984352,2.0,11.745508193969727,228.43252563476562,2.6788620948791504,10.719130516052246,RF02
2018-01-19 00:56:00,7.586215496063232,-23.242376708984352,2.0,11.745508193969727,228.43252563476562,2.6788620948791504,10.719130516052246,RF02
2018-01-19 00:56:10,2.748371124267578,2.2240234375000227,1.0,17.133865356445312,232.0228271484375,17.80587387084961,15.950845718383789,RF02
2018-01-19 00:56:20,2.748371124267578,2.2240234375000227,1.0,17.133865356445312,232.0228271484375,17.80587387084961,15.950845718383789,RF02
2018-01-19 00:56:30,5.1293182373046875,-7.073431396484352,1.0,20.250267028808594,215.22962951660156,16.383033752441406,10.583282470703125,RF02
2018-01-19 00:56:40,5.1293182373046875,-7.073431396484352,1.0,20.250267028808594,215.22962951660156,16.383033752441406,10.583282470703125,RF02
2018-01-19 00:56:50,5.693336486816406,-10.373449707031227,1.0,39.723148345947266,201.93797302246094,51.568328857421875,8.14154052734375,RF02
2018-01-19 00:57:00,5.693336486816406,-10.373449707031227,1.0,39.723148345947266,201.93797302246094,51.568328857421875,8.14154052734375,RF02
2018-01-19 00:57:10,5.704044342041016,-10.436102294921852,1.0,42.751834869384766,201.5483856201172,55.503028869628906,7.389137268066406,RF02
2018-01-19 00:57:20,5.704044342041016,-10.436102294921852,1.0,42.751834869384766,201.5483856201172,55.503028869628906,7.389137268066406,RF02
2018-01-19 00:57:30,5.871608734130859,-11.429113769531227,1.0,56.22519302368164,199.67059326171875,159.6028289794922,7.724769592285156,RF02
2018-01-19 00:57:40,5.871608734130859,-11.429113769531227,1.0,56.22519302368164,199.67059326171875,159.6028289794922,7.724769592285156,RF02
2018-01-19 00:57:50,6.131290435791016,-12.980474853515602,1.0,55.3640022277832,196.73777770996094,148.7731170654297,7.984626770019531,RF02
2018-01-19 00:58:00,6.0574798583984375,-12.539526367187477,1.0,31.718507766723633,198.7107391357422,25.032419204711914,6.7460174560546875,RF02
2018-01-19 00:58:10,6.0574798583984375,-12.539526367187477,1.0,31.718507766723633,198.7107391357422,25.032419204711914,6.7460174560546875,RF02
2018-01-19 00:58:20,5.814277648925781,-11.086584472656227,1.0,31.267189025878906,201.48460388183594,25.31599998474121,7.0686187744140625,RF02
2018-01-19 00:58:30,6.610380172729492,-15.901892089843727,1.0,17.341270446777344,217.06968688964844,5.8773064613342285,6.0125579833984375,RF02
2018-01-19 00:58:40,7.773334503173828,-24.571859741210915,1.0,16.45039939880371,211.2824249267578,5.350352764129639,6.0204925537109375,RF02
2018-01-19 00:58:50,7.773334503173828,-24.571859741210915,1.0,16.45039939880371,211.2824249267578,5.350352764129639,6.0204925537109375,RF02
2018-01-19 00:59:00,5.830704212188721,-11.184729003906227,1.0,21.363622665405273,211.13743591308594,14.080757141113281,8.312911987304688,RF02
2018-01-19 00:59:10,5.830704212188721,-11.184729003906227,1.0,21.363622665405273,211.13743591308594,14.080757141113281,8.312911987304688,RF02
2018-01-19 00:59:20,3.3296241760253906,-1.6354736328124773,2.0,9.88008975982666,242.0391387939453,11.396016120910645,57.28007888793945,RF02
2018-01-19 00:59:30,3.3296241760253906,-1.6354736328124773,2.0,9.88008975982666,242.0391387939453,11.396016120910645,57.28007888793945,RF02
2018-01-19 00:59:40,6.419975280761719,-14.705145263671852,2.0,10.9395112991333,232.1075439453125,25.826873779296875,101.78002166748047,RF02
2018-01-19 00:59:50,8.89788818359375,-31.768988037109352,2.0,19.169864654541016,198.92633056640625,11.870621681213379,19.420713424682617,RF02
2018-01-19 01:00:00,8.89788818359375,-31.768988037109352,2.0,19.169864654541016,198.92633056640625,11.870621681213379,19.420713424682617,RF02
2018-01-19 01:00:10,7.927371978759766,-25.65032043457029,1.0,30.584156036376953,175.1360321044922,45.27400207519531,11.34423828125,RF02
2018-01-19 01:00:20,7.927371978759766,-25.65032043457029,1.0,30.584156036376953,175.1360321044922,45.27400207519531,11.34423828125,RF02
2018-01-19 01:00:30,8.76613998413086,-30.938482666015602,1.0,37.125221252441406,166.1102752685547,65.34927368164062,11.08453369140625,RF02
2018-01-19 01:00:40,9.001697540283203,-32.334616088867165,1.0,38.70525360107422,163.93556213378906,55.35475158691406,8.885536193847656,RF02
2018-01-19 01:00:50,9.041522979736328,-32.57065429687498,1.0,42.46410369873047,163.3755340576172,61.44891357421875,7.790794372558594,RF02
2018-01-19 01:01:00,7.228970050811768,-20.911077880859352,1.0,21.179468154907227,194.2158203125,18.604251861572266,9.108612060546875,RF02
2018-01-19 01:01:10,7.228970050811768,-20.911077880859352,1.0,21.179468154907227,194.2158203125,18.604251861572266,9.108612060546875,RF02
2018-01-19 01:01:20,6.080112457275391,-13.164526367187477,1.0,16.11681365966797,213.04049682617188,10.32679271697998,8.36614990234375,RF02
